idr,known_label,pred_label,final_label,max_proba,prob_1,prob_2,prob_5,prob_6,prob_7,prob_8,prob_10,prob_11,batch,prob_16,prob_4
Q9SZE8_C-terminal_120_240,-1,6,6,0.6894439085047103,0.07383500319329933,0.1864492542984645,0.0004434275658781206,0.6894439085047103,0.0001078843017939145,7.398005552618907e-05,0.04962584240066535,2.0699679662355028e-05,100_150,,
A0A1P8BGX5_IDP_1_122,-1,6,6,0.7404712828403991,0.08156090565866504,0.08884442730136265,0.0882234029328242,0.7404712828403991,0.00018275010951909567,2.194439623859083e-06,0.0006894921273398543,2.5544590266357278e-05,100_150,,
C0SUU8_middle_374_480,-1,6,6,0.8117205141622682,0.1012494261018707,0.08267398136025342,3.551656998202066e-05,0.8117205141622682,1.1370361707849573e-05,0.001974261950439163,0.0021792010765996814,0.0001557284168790345,100_150,,
F4HW04_middle_1148_1288,-1,6,6,0.7256596366602686,0.10520594910384684,0.15865823729546044,0.0035613748987763003,0.7256596366602686,9.107076388387714e-05,1.5421958112000908e-05,0.006790720142730774,1.75891769212886e-05,100_150,,
O64713_N-terminal_1_102,-1,6,6,0.9002805968260064,0.0776563213338139,0.0156263274522327,0.0030311441923680273,0.9002805968260064,4.166115171445962e-06,2.0166163810692688e-05,0.00025861120816743046,0.003122666708429326,100_150,,
P93318_IDP_1_149,-1,6,6,0.9107157506707817,0.025043548581704406,0.02967749990938914,0.002870434237748069,0.9107157506707817,0.02947220212426879,5.204014233671118e-06,0.0022137148058091584,1.6456560651275157e-06,100_150,,
Q00958_middle_122_239,-1,6,6,0.7639826683852454,0.17555662914513329,0.010830799516117443,0.00012058539755460278,0.7639826683852454,7.135124090774738e-05,0.00039643168432122413,0.00043453457258576036,0.048607000058134585,100_150,,
Q5S4Y8_C-terminal_63_196,-1,6,6,0.7833117250959081,0.12968510109629333,0.014351277674101357,8.184379866985535e-06,0.7833117250959081,0.0029942004528773635,0.06863543779494384,0.0007216651621364459,0.00029240834387274996,100_150,,
Q84ME1_N-terminal_1_135,-1,6,6,0.8300151239300726,0.12390647096924527,0.023993939642381237,0.02156229007943737,0.8300151239300726,4.749260317425069e-05,1.08623128238991e-06,0.00011509043352622921,0.0003585061108807279,100_150,,
Q8GXH2_C-terminal_409_556,-1,6,6,0.8287749891719679,0.021584978195215595,0.016108812643007682,0.0007515916680372181,0.8287749891719679,0.12617970930826153,2.6206769577075273e-05,0.006572653246142529,1.0589977906088642e-06,100_150,,
Q8GZ26_middle_196_331,-1,6,6,0.61916102648917,0.05121461794986013,0.12022160310257388,0.20889036194413343,0.61916102648917,5.4622283437164906e-05,1.9376881645378527e-06,0.00040105124404417363,5.477929861674779e-05,100_150,,
Q9FM74_IDP_1_149,-1,6,6,0.7021110781433317,0.25538519637869395,0.035967663517544934,2.2017927808653653e-05,0.7021110781433317,2.3664027846982867e-05,0.005090245485176015,0.0011227288554604398,0.0002774056641372977,100_150,,
Q9SI74_N-terminal_1_143,-1,6,6,0.8967639568963284,0.035449916735132175,0.026087457451077885,1.3411827514366591e-05,0.8967639568963284,0.00016958544420655683,0.03683056349522856,0.004653702334113567,3.140581639851753e-05,100_150,,
Q9STP8_N-terminal_1_103,-1,6,6,0.8988361347303224,0.08903025366301502,0.0014743606402341102,8.129792501104413e-06,0.8988361347303224,0.00569729958901395,0.0011363891625897887,5.5532024782017485e-05,0.0037619003975415326,100_150,,
Q9T0H8_N-terminal_1_119,-1,6,6,0.7174707430010083,0.20186447020039083,0.07580399619029453,0.00023874014079324597,0.7174707430010083,1.2198855086742352e-05,0.00033687610779286253,0.0037957051328463376,0.00047727037178703417,100_150,,
Q9ZVX7_N-terminal_1_129,-1,6,6,0.7796493699101097,0.14269582598280806,0.07303964490618713,4.4299121498792734e-05,0.7796493699101097,1.3652735075401472e-05,0.002157722730922384,0.0021342973006338566,0.00026518731276470563,100_150,,
A0A1P8AVE9_C-terminal_1070_1175,-1,6,6,0.8206042496954168,0.02370407814982443,0.01622054585823564,0.000593806224662979,0.8206042496954168,0.13089012962746316,3.476511164037232e-05,0.007951307345447219,1.117987309515091e-06,100_150,,
F4IV59_N-terminal_1_115,-1,6,6,0.754186275807387,0.16410874766371109,0.0363841556660846,0.04507058851526118,0.754186275807387,3.83782470320226e-05,7.440404737908327e-07,0.00015270173753243794,5.840832251801348e-05,100_150,,
F4JP36_C-terminal_587_705,-1,6,6,0.629601033724428,0.3045861989826555,0.03911191973456837,0.025653983894079954,0.629601033724428,0.0006526814154543908,1.024214033157873e-06,0.00035140724156841797,4.175079321214751e-05,100_150,,
F4JW44_C-terminal_95_233,-1,6,6,0.7775822453583215,0.19681536338314792,0.015357290164090877,0.000400132197516318,0.7775822453583215,1.0494010117903004e-05,0.00018639366189797616,0.000637065409179719,0.009011015815727766,100_150,,
F4K2V9_N-terminal_1_118,-1,6,6,0.8468761301594876,0.05388436020347097,0.040900380270077155,0.0005240284526506812,0.8468761301594876,0.032164212328706705,6.750335923021379e-05,0.025580609965311706,2.775261065014701e-06,100_150,,
F4K2V9_C-terminal_470_575,-1,6,6,0.8332131692861025,0.0487443918018645,0.10159788267652355,0.01415879215271996,0.8332131692861025,0.0011774434447979554,2.376406818541172e-06,0.0011004459875278867,5.49824364518422e-06,100_150,,
O49433_C-terminal_1018_1134,-1,6,19,0.5737353754194306,0.041726548381022514,0.13684530382681215,0.24720582263739202,0.5737353754194306,4.144968025898542e-05,2.042226331455268e-06,0.0003892280294590604,5.422979929319819e-05,100_150,,
P93812_middle_63_177,-1,6,6,0.88071159029829,0.062443274729065586,0.04118295711397117,0.001107840047727064,0.88071159029829,0.004639512441835633,1.7078438083837894e-05,0.009895525571312914,2.221359713818279e-06,100_150,,
Q0V805_C-terminal_131_242,-1,6,6,0.7850795819199445,0.1247922867296075,0.0823925884687789,3.047479840474332e-05,0.7850795819199445,1.8186741820541984e-05,0.0049549394958240895,0.0025780914537406304,0.0001538503918788376,100_150,,
Q700D8_middle_156_259,-1,6,19,0.5880504237954741,0.044632747650695505,0.13928993112433746,0.2275611575561476,0.5880504237954741,3.898516273515192e-05,1.9771567200493443e-06,0.0003624236575099863,6.235389638017147e-05,100_150,,
Q700D8_C-terminal_341_481,-1,6,6,0.7372386311119448,0.13002772077491295,0.12610808046051566,0.0025470833096806365,0.7372386311119448,2.5003194103012374e-05,3.20347734290593e-05,0.003942857319916269,7.858905549776103e-05,100_150,,
Q7X9H9_C-terminal_143_289,-1,6,6,0.7948769068349729,0.16468090933048218,0.009882660360682393,0.0013213143083268394,0.7948769068349729,2.32299590201191e-05,6.246121090739955e-05,0.00026298623371490707,0.028889531761893326,100_150,,
Q8GUP0_N-terminal_1_148,-1,6,6,0.7256750023281161,0.056479645701879036,0.0024551373277509657,3.173795662298583e-06,0.7256750023281161,0.2070188280638096,0.0074674369469186815,0.00010473292221388668,0.0007960429136493794,100_150,,
Q93ZF7_N-terminal_1_136,-1,6,6,0.8261890441373255,0.04968025970852136,0.10312272915168937,0.01924417292210482,0.8261890441373255,0.000781332633163737,2.2012452275397735e-06,0.0009736804526483766,6.579749319398274e-06,100_150,,
Q9C6L2_C-terminal_202_323,-1,6,6,0.7404019214119524,0.060930067426973426,0.14761447009196996,0.00036566668307495554,0.7404019214119524,9.56403625694589e-05,0.00010066948517285076,0.050467295250961205,2.4269287325738235e-05,100_150,,
Q9C6X9_N-terminal_1_128,-1,6,6,0.8807594504365167,0.052729489288754185,0.03733211316846541,0.0009519853557554439,0.8807594504365167,0.014861402829548979,2.934003041344899e-05,0.013334022012919786,2.196877626043995e-06,100_150,,
Q9LF80_N-terminal_1_113,-1,6,6,0.6844123947440294,0.14897954729082127,0.15998150180205117,0.0001150870323578508,0.6844123947440294,1.6073724077995604e-05,0.0008928795754479995,0.005389656510904012,0.00021285932031041066,100_150,,
Q9LQZ5_N-terminal_1_103,-1,6,6,0.8485417277245908,0.10811898991198526,0.023171343716362577,0.01950983720496978,0.8485417277245908,3.428756248827117e-05,1.3426084155413032e-06,9.635120160180707e-05,0.0005261200695859966,100_150,,
Q9M358_middle_324_426,-1,6,6,0.700976664549566,0.24545110490601502,0.04234596267728099,2.249893396439151e-05,0.700976664549566,3.800395135533741e-05,0.009510445728986522,0.0013573645913630744,0.00029795466146874584,100_150,,
Q9SD91_N-terminal_1_105,-1,6,6,0.8507995215380848,0.10193068263775391,0.026294766486553982,0.019981969090315455,0.8507995215380848,2.3587601191034997e-05,1.9841760478507146e-06,9.043087871370525e-05,0.0008770575913392493,100_150,,
F4I1R5_C-terminal_81_189,-1,6,6,0.7311982476393782,0.09747314289767961,0.13032568673958844,0.04059627618364359,0.7311982476393782,7.924752425311266e-06,2.5325003605902574e-06,0.0001899429351049059,0.00020624635181931746,100_150,,
F4I8R6_N-terminal_1_130,-1,6,6,0.8325520242514173,0.1361629125674551,0.02615122681379212,0.0003571710453520551,0.8325520242514173,9.148439601704257e-06,0.00023654230300659883,0.0011829355676887874,0.003348039011686413,100_150,,
F4JDS7_IDP_1_109,-1,6,6,0.9150457235767715,0.028578694766522268,0.03810360163212144,0.0045590475375855855,0.9150457235767715,0.012461888392916126,2.8358062134346105e-06,0.001246074787481902,2.1335003876021475e-06,100_150,,
O24407_N-terminal_1_117,-1,6,6,0.8700837306609915,0.05297071625320931,0.05681510028125645,3.891264192357827e-05,0.8700837306609915,0.00024131660271925023,0.0027735074222040566,0.017061144440064464,1.557169763137807e-05,100_150,,
P42736_C-terminal_135_248,-1,6,6,0.8785952350082847,0.07162484466301164,0.0020855435197023814,9.935333021218081e-05,0.8785952350082847,0.002222393291244048,0.00031448775796430565,7.407783864651569e-05,0.04498406459093428,100_150,,
P92563_IDP_1_127,-1,6,6,0.8052945160388781,0.053702667985612046,0.12806721409774502,0.010473299974579416,0.8052945160388781,0.0008092741983183057,3.3316343229020467e-06,0.0016441186345762763,5.577435967860207e-06,100_150,,
Q8LDR8_IDP_1_143,-1,6,6,0.8586404409217028,0.1195640628889053,0.004769193676717666,4.544717280637559e-06,0.8586404409217028,0.004156872802820415,0.012203850905434454,0.00019218740672115976,0.0004688466804175548,100_150,,
Q8VZF3_N-terminal_1_110,-1,6,6,0.6224276456596888,0.095620459018048,0.11248527333489293,0.00026872901158806064,0.6224276456596888,0.0004873755184273267,7.825539708908202e-05,0.16862374318793055,8.518872335371856e-06,100_150,,
Q9FFP0_N-terminal_1_143,-1,6,6,0.6176274332841378,0.2256718403038455,0.0016115742236471843,3.055440132301204e-06,0.6176274332841378,0.14891923747846084,0.0051116717235737755,7.146974324439522e-05,0.0009837178029581323,100_150,,
Q9SB64_middle_508_618,-1,6,6,0.8023897923952588,0.1738518559037046,0.006232028270816739,6.125114580777162e-06,0.8023897923952588,0.0027824239107793755,0.013940442292129117,0.00024481743182044874,0.000552514680910241,100_150,,
Q9SCT3_IDP_1_110,-1,6,6,0.7754808230136243,0.09125449601818364,0.008715449951326674,5.733416723235122e-06,0.7754808230136243,0.08566650692435653,0.03786048890830774,0.0005252123034326898,0.0004912894640451166,100_150,,
Q9SD44_N-terminal_1_121,-1,6,6,0.8321953871250699,0.08331015257511586,0.06831317083242343,0.012656446866115117,0.8321953871250699,0.002627353666123629,1.9682340737182483e-06,0.0008908402387848441,4.680462293552622e-06,100_150,,
Q9ZT16_IDP_1_135,-1,6,6,0.8523666636759489,0.05197540634150856,0.04010062341597151,1.5148364121751657e-05,0.8523666636759489,9.151120447318483e-05,0.05155717370505731,0.0038450897958967178,4.838349702201871e-05,100_150,,
A0A1P8ATM6_N-terminal_1_102,-1,6,6,0.8754310943989043,0.039631902949218104,0.04105882936008516,7.855322738425336e-05,0.8754310943989043,0.0007613652600223455,0.0005125895458187878,0.04251873830751541,6.9269510517378135e-06,100_150,,
A0A1P8B9P9_middle_158_259,6,6,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100_150,,
F4J9U2_middle_149_295,-1,6,6,0.7050356052818347,0.135985645971824,0.14969525354078372,0.00019180060568071373,0.7050356052818347,2.0681628734299644e-05,0.0004322513009477728,0.008462294720179403,0.00017646695001546632,100_150,,
F4JPV2_middle_179_317,-1,6,6,0.7457721440603376,0.16279761318709185,0.006473412210732556,0.00029135227847868725,0.7457721440603376,3.424052839309914e-05,0.000123776030145931,0.000242411235482969,0.08426505046933737,100_150,,
Q0WNR6_N-terminal_1_121,-1,6,6,0.7882930731910058,0.08863761371857862,0.006108579481007091,4.70370114308872e-06,0.7882930731910058,0.0931154851966389,0.023039412246602848,0.00027712408651066534,0.0005240083785129356,100_150,,
Q0WNR6_middle_237_341,-1,6,6,0.8441943490715722,0.05627371236328214,0.07191771482534098,5.6505150726191865e-05,0.8441943490715722,0.00021447495287554313,0.0010419511166620812,0.026284187429133014,1.7105090407829463e-05,100_150,,
Q39265_C-terminal_76_197,-1,6,6,0.7541669984890557,0.050179996406365446,0.10494492428401035,0.08926105666060005,0.7541669984890557,0.00013769036986800576,4.16945049111678e-06,0.0012827749152010339,2.2389424408236648e-05,100_150,,
Q6NM36_N-terminal_1_100,-1,6,6,0.8524164172616151,0.05476690140715763,0.043089888115285704,0.0004208022548367839,0.8524164172616151,0.017555082413710912,8.892872665683555e-05,0.031658824811841284,3.1550088957599567e-06,100_150,,
Q94KB1_C-terminal_451_554,-1,6,6,0.7136244843925398,0.11451883969399071,0.1657767893575361,7.380388896439191e-05,0.7136244843925398,1.5103738339316531e-05,0.0014807073307086457,0.004328236321592278,0.00018203527632886066,100_150,,
Q9FHJ6_C-terminal_744_853,-1,6,6,0.8154328529660365,0.13038719038569888,0.04665641075461591,0.006012708249040402,0.8154328529660365,1.1539048605224611e-05,1.7470400774619706e-05,0.001178806381827943,0.0003030218134005357,100_150,,
Q9FKU6_IDP_1_113,-1,6,6,0.8514147965609642,0.05460539724736359,0.04149014129558088,0.0005272268203401351,0.8514147965609642,0.026097798947309125,6.660795738280284e-05,0.025795234057421682,2.797113637635663e-06,100_150,,
Q9LDN8_IDP_1_150,-1,6,6,0.724478805999079,0.07977677451867565,0.019293773929002965,8.174666308021848e-06,0.724478805999079,0.0004266033142790086,0.17495852442058343,0.0009323693246497506,0.0001249738274222682,100_150,,
Q9LSL7_IDP_1_102,-1,6,6,0.6802543697947859,0.29416234315762474,0.011734171136730769,0.0006604502433159976,0.6802543697947859,9.856280356906356e-06,9.544961056382704e-05,0.00043140167378218395,0.012651958102839771,100_150,,
Q9LUH8_C-terminal_265_406,-1,6,6,0.8793699713126958,0.07714582025620254,0.002091726320813319,0.00010770409782300402,0.8793699713126958,0.005109797893549205,0.0004585914024071004,7.303280178294467e-05,0.03564335591472615,100_150,,
Q9SKW5_N-terminal_1_143,-1,6,6,0.7831581137041674,0.15994759871252306,0.03823540526633053,0.01326566433754772,0.7831581137041674,9.460853102588073e-06,1.219854020039671e-05,0.0001521602095405349,0.005219398376587763,100_150,,
Q9SKW5_C-terminal_201_314,-1,6,6,0.7743735157165458,0.18652918116157027,0.03334091977028542,0.00012426706100167543,0.7743735157165458,2.061132045394545e-05,0.000836238388472894,0.0013818382586807448,0.0033934283229893397,100_150,,
Q9SRW9_N-terminal_1_145,-1,6,6,0.7993054817307582,0.04839452029290213,0.13831128693800313,4.555880918911138e-05,0.7993054817307582,5.952203963254297e-05,0.0020681998473715216,0.011779547014784522,3.5883327358906863e-05,100_150,,
Q9SRW9_middle_203_306,-1,6,6,0.7058124696293885,0.2587453431890459,0.008260591569777731,0.0006035255506556599,0.7058124696293885,1.4971285812026523e-05,7.534579324693417e-05,0.0002825560465972711,0.026205196935475968,100_150,,
O64649_middle_286_394,-1,6,6,0.8463254482536086,0.049498834119288786,0.036760278494958123,0.00042266549774188587,0.8463254482536086,0.041448529779975915,7.885735388321084e-05,0.025462726495773837,2.6600047697407326e-06,100_150,,
Q84MD7_C-terminal_244_385,-1,6,6,0.7526996284097045,0.11570462855526563,0.1245116325278509,0.001904750778625557,0.7526996284097045,2.4221272909555144e-05,4.953916604813894e-05,0.005011045959869445,9.455332972641776e-05,100_150,,
Q8H0Y8_N-terminal_1_108,-1,6,6,0.7831094665245758,0.05371592286450873,0.13194205526396738,0.00036016172152930414,0.7831094665245758,6.319179499267916e-05,0.00010074984089466486,0.030678755707465335,2.9696282066091473e-05,100_150,,
Q8H0Y8_C-terminal_214_313,-1,6,6,0.7330488821250015,0.1997665775179625,0.05095016973517732,0.015387722832213298,0.7330488821250015,4.431204648278076e-06,5.290129494178721e-06,0.00017377751217981246,0.000663148943323193,100_150,,
Q9C5P4_N-terminal_1_133,-1,6,6,0.719356380955343,0.1852016166063905,0.08651701280629866,0.004689348906285207,0.719356380955343,0.0004112999150337129,6.586740652562575e-06,0.0038111613350407065,6.592734955642048e-06,100_150,,
Q9LS24_C-terminal_162_292,-1,6,6,0.806358749954438,0.10531885813036186,0.0060387377020504705,0.0009144975356318369,0.806358749954438,0.00010582388906564216,6.893417311557205e-05,0.00015507584336514705,0.0810393227719715,100_150,,
Q9LSS2_N-terminal_1_134,-1,6,6,0.811582931414504,0.04405720085382355,0.10899687641261661,0.0002610962044771993,0.811582931414504,6.164842472740818e-05,0.00011210870462011871,0.03490377689247858,2.4361092752322535e-05,100_150,,
Q9LSS2_C-terminal_527_655,-1,6,6,0.8568913516778996,0.07306552719025015,0.0058193035984004686,0.0015108896422812651,0.8568913516778996,0.003782539527067502,0.0001885959907137468,9.672928498980786e-05,0.0586450630883974,100_150,,
Q9S7N7_N-terminal_1_104,-1,6,6,0.7894223935890279,0.11469338198113471,0.07719853775750844,0.0005358298505724368,0.7894223935890279,0.0008903975809872556,1.875349026191647e-05,0.017237254592853243,3.451157654082519e-06,100_150,,
Q9SS68_middle_133_266,-1,6,6,0.8292191379250499,0.07868032536598885,0.01496090191539975,7.599888400123383e-06,0.8292191379250499,0.0025616440132425976,0.07312984101804774,0.001285675190089317,0.00015487468378175902,100_150,,
A0A1P8B731_C-terminal_413_560,-1,6,6,0.7641615337817197,0.13576408363535783,0.061612784474178006,2.046324015187126e-05,0.7641615337817197,4.101646461756577e-05,0.03596322445051157,0.0022982394229285924,0.00013865453053479832,100_150,,
F4HPS6_middle_214_315,-1,6,6,0.7763604878176615,0.12367483212804309,0.01587347642791408,8.568884382646456e-06,0.7763604878176615,0.001995737451264218,0.08103023282348887,0.000799724490553919,0.0002569399766915593,100_150,,
F4I1L3_N-terminal_1_115,-1,6,19,0.5811947440600241,0.08900076188180318,0.30295668702074263,0.0006652734102980333,0.5811947440600241,9.223360649634713e-05,4.428602273847472e-05,0.026027851484344087,1.8162513553093107e-05,100_150,,
F4JYE8_N-terminal_1_104,-1,6,19,0.5910546471336289,0.20726832956736937,0.18343650635009817,0.0009067170715743506,0.5910546471336289,0.00029160205109957674,1.986335471895716e-05,0.01701505871337777,7.275758132963088e-06,100_150,,
O22763_C-terminal_297_411,-1,6,6,0.7639402866179148,0.05143642885669948,0.09936173457021309,0.08417944067902676,0.7639402866179148,0.00022036745945819855,2.5477312937792725e-06,0.0008393036644410582,1.9890420952950744e-05,100_150,,
Q8VWK4_N-terminal_1_121,-1,6,6,0.6228536488841213,0.13112145188611585,0.23315620680850432,0.0018960976160357751,0.6228536488841213,0.00010378690653678112,2.0920441704266356e-05,0.010832464798507484,1.5422658474192902e-05,100_150,,
Q94K68_N-terminal_1_115,-1,6,6,0.7501238057651662,0.21038498904411712,0.005790967148660723,6.0594116973291624e-05,0.7501238057651662,0.00020769878551844212,0.0004143319648171166,0.00022518313767948134,0.03279243003706754,100_150,,
Q9FMV4_N-terminal_1_143,-1,6,6,0.7861928564803526,0.10766068494211727,0.015974256916313476,8.206811491345197e-06,0.7861928564803526,0.0014597479762532496,0.08762277564433063,0.0008694287141528463,0.00021204251498857575,100_150,,
Q9FT51_N-terminal_1_131,-1,6,6,0.785083485619771,0.055054415265807205,0.14483505408539157,4.9497177549921574e-05,0.785083485619771,6.075945116744234e-05,0.0020619436098580726,0.012817848716315871,3.699607413891914e-05,100_150,,
Q9LF64_N-terminal_1_121,-1,6,6,0.8259398784038262,0.1333318750471156,0.027443808588799187,0.008290084692929935,0.8259398784038262,7.015617951979887e-06,1.4779335252084752e-05,0.00016743151330753315,0.004805126800817597,100_150,,
Q9LRB0_N-terminal_1_119,-1,6,6,0.849966778704194,0.04998172025504027,0.04589154138710961,0.00014619887665212535,0.849966778704194,0.00206503395522313,0.0001826692750554622,0.05176148095850606,4.5765882193624124e-06,100_150,,
Q9LX29_C-terminal_795_895,-1,6,6,0.7308903685099112,0.22333431619882577,0.042341658329175406,0.0017065400042107022,0.7308903685099112,8.53021265052155e-06,2.5597348531919795e-05,0.00139495364712058,0.0002980357495740939,100_150,,
Q9LX66_middle_385_484,-1,6,6,0.7686769411137122,0.12276875233101579,0.08364100711955325,0.00041038285815141065,0.7686769411137122,0.0007565473542361052,2.4505095114893778e-05,0.02371809682322098,3.767304995401715e-06,100_150,,
Q9SJQ1_middle_230_341,-1,6,6,0.683888094897918,0.11562340691619447,0.1914187757585963,0.00018913298820458547,0.683888094897918,2.0446840408061316e-05,0.0004252948075556001,0.008285212227166237,0.00014963556395677295,100_150,,
A8MS31_IDP_1_106,-1,6,6,0.8460071301761329,0.05366217966221351,0.04100479184748618,0.0004762130360205494,0.8460071301761329,0.031106567197370844,7.829341381429993e-05,0.02766192518803565,2.8994789260734584e-06,100_150,,
F4JUP8_IDP_1_132,-1,6,6,0.7694311909421798,0.1137965578643844,0.10440568569323364,0.009256973611063259,0.7694311909421798,0.0003738084637231711,5.773433823284141e-06,0.002720525119191504,9.484872400851644e-06,100_150,,
F4K4D6_N-terminal_1_140,-1,6,6,0.7141790028991845,0.07971248518910494,0.0037314291577956312,3.98348204248761e-06,0.7141790028991845,0.1876868963470326,0.013608257864710479,0.0001809328065139417,0.0008970122536155569,100_150,,
F4K4D6_middle_675_786,-1,6,6,0.7247860819319785,0.2053818909030331,0.028861103205595286,0.00014790338440449983,0.7247860819319785,0.015372639330003018,0.0009029264906199042,0.024543265221602027,4.189532763736868e-06,100_150,,
F4KFT8_C-terminal_650_761,-1,6,6,0.9012944515509325,0.07641433606936739,0.001708329969785318,4.803260951544297e-06,0.9012944515509325,0.015783215736057767,0.002910175396152581,6.660320634281953e-05,0.001818084810410247,100_150,,
P27202_IDP_1_140,-1,6,6,0.8042094354509517,0.036562829746994305,0.05858348371687697,0.00011112550027470086,0.8042094354509517,0.0003315674713176629,0.0001531612665641226,0.10003962675520274,8.770091817908065e-06,100_150,,
Q3E7F6_IDP_1_126,-1,6,6,0.8613776974170005,0.07188793956472776,0.006572395016203781,0.001802837266718518,0.8613776974170005,0.0006134025070073127,8.630292742060022e-05,9.853394650339113e-05,0.057560891354418144,100_150,,
Q8W4F0_N-terminal_1_110,-1,6,6,0.912870038490755,0.0683147580219035,0.0012648684261629566,9.970862049610643e-06,0.912870038490755,0.011581560687854788,0.0009642159447761124,4.80904296976035e-05,0.0049464971368004965,100_150,,
Q9FHS7_middle_136_238,-1,6,6,0.9095543752660823,0.045280033458071,0.03689795393282604,0.002133178280319324,0.9095543752660823,0.002702498261678935,5.989588946048806e-06,0.0034238696795369154,2.1015325394243996e-06,100_150,,
Q9FHS7_C-terminal_290_431,-1,6,6,0.8166426396521821,0.08571210471007093,0.030861915227967867,0.00026362551904276284,0.8166426396521821,0.04053651832786061,0.000228859098568851,0.025751444642002415,2.8928223044139464e-06,100_150,,
Q9FKK6_N-terminal_1_100,-1,6,6,0.8921021189476995,0.04250145265543945,0.043914217345089185,2.4364712703048666e-05,0.8921021189476995,0.00015955991966676395,0.011822767638268875,0.009455899199011302,1.9619582121861138e-05,100_150,,
Q9LJX6_N-terminal_1_121,-1,6,6,0.9050374845910313,0.03273464429765865,0.05062511744711188,0.006251443620901084,0.9050374845910313,0.004362498149293754,2.085897036249043e-06,0.0009839403817519324,2.7856152151756648e-06,100_150,,
Q9S7P9_C-terminal_169_300,-1,6,6,0.7999619655491388,0.040647459286860865,0.10841684359414415,0.0001807442024241516,0.7999619655491388,7.332553089400117e-05,0.00018488449456813573,0.05051015884028858,2.4618501681323885e-05,100_150,,
Q9XI04_C-terminal_114_233,-1,6,6,0.7196581402680773,0.20315318998828252,0.056171632738095105,0.019470824184927002,0.7196581402680773,0.00095112735319587,1.4023953707009387e-06,0.0005866858899758102,6.99718207579014e-06,100_150,,
A0A1P8AM80_IDP_1_139,-1,6,6,0.6718078495061935,0.08530892564152844,0.23625305046999107,6.629999424787721e-05,0.6718078495061935,1.6260637941769926e-05,0.0011950545743013006,0.005219465327157206,0.00013309384863880328,100_150,,
F4I4Y6_N-terminal_1_134,-1,6,6,0.7509701591370822,0.051538939979244906,0.10243289522838572,0.09397343401499622,0.7509701591370822,0.00020033867339959796,2.6703664752756935e-06,0.0008597249572296387,2.1837643186476306e-05,100_150,,
F4I4Y6_middle_240_361,-1,6,6,0.7163695577514836,0.06663942805671214,0.003694123047229401,3.832375967321847e-06,0.7163695577514836,0.199354275441001,0.012969084765455203,0.00016619021399605631,0.0008035083481553392,100_150,,
F4IIL3_IDP_1_134,-1,6,6,0.8398377758112506,0.04860027468275559,0.020453447186556343,0.0004662765241241843,0.8398377758112506,0.07658216070817349,0.00012175442981094881,0.013936573367648657,1.737289680095684e-06,100_150,,
F4JT76_N-terminal_1_108,-1,6,6,0.8256716406798383,0.07262516884807567,0.09259325821483165,0.000463269071682862,0.8256716406798383,2.1991002812878152e-05,0.00011609021680139743,0.008414255197727023,9.432676823018585e-05,100_150,,
O80931_middle_141_247,-1,6,6,0.8125244424614368,0.1072535646070532,0.07504080028532543,0.000803817298045648,0.8125244424614368,1.4125805844859774e-05,9.944054442487894e-05,0.004044828619003284,0.0002189803788658452,100_150,,
O81005_IDP_1_114,-1,6,6,0.8709457041631506,0.06085689452676442,0.06026734055086506,0.0061298484008589435,0.8709457041631506,3.1563290883295284e-05,1.0322488368955199e-05,0.0017242718126321197,3.405476647656314e-05,100_150,,
O82226_N-terminal_1_100,-1,6,6,0.630964902554522,0.11751070489705896,0.2382278025774091,0.0018089690958107009,0.630964902554522,9.300249502702867e-05,2.3072515354782343e-05,0.01135430898402404,1.7236880793439332e-05,100_150,,
Q0WMZ7_N-terminal_1_136,-1,6,6,0.8922045445471505,0.043450416013632566,0.04359364564889757,2.5967531975352455e-05,0.8922045445471505,0.0001808414206478074,0.010147875190922627,0.010378508850940734,1.820079583287219e-05,100_150,,
Q8LPL6_middle_598_727,-1,6,6,0.7650040598063165,0.16990348468546917,0.013482127818294401,8.993743534098521e-06,0.7650040598063165,0.0027448875685831,0.04788527205420611,0.0005744549717709652,0.00039671935182574244,100_150,,
Q9FGP5_IDP_1_135,-1,6,6,0.9082553254625807,0.031199770609472502,0.04224799029748839,0.005062477214827814,0.9082553254625807,0.011966164085013161,2.8613422750336405e-06,0.0012630546645377642,2.3563238046820976e-06,100_150,,
Q9FKF9_C-terminal_169_317,-1,6,6,0.8323055048683475,0.07909232454497388,0.07213491217965773,0.015546292169237443,0.8323055048683475,8.741058065477477e-06,1.0122051651017944e-05,0.0006224058921079044,0.00027969723595911984,100_150,,
Q9FM99_N-terminal_1_146,-1,6,6,0.7261606426943368,0.2014858467545635,0.030224373971354315,0.00015543356304145928,0.7261606426943368,0.015006334097928746,0.0007088056814359736,0.026254480667205846,4.0825701334736605e-06,100_150,,
Q9FRR0_C-terminal_72_190,-1,6,6,0.7531867509632493,0.22287974797938298,0.019704426565528333,2.849196198588989e-05,0.7531867509632493,4.533287883893383e-05,0.0025508340328873626,0.0006712934062288023,0.0009331222118985953,100_150,,
Q9LJE1_IDP_1_117,-1,6,6,0.869700419892444,0.07292879612996259,0.0018561807575620318,9.964993355681792e-05,0.869700419892444,0.035474217731869685,0.0011267987083738748,6.454896568539934e-05,0.018749387880545674,100_150,,
